seq_type,study,filename
unpaired,Tipton_2015,SRR1964797_Heavy_IGHM
unpaired,Tipton_2015,SRR1964794_Heavy_IGHM
unpaired,Tipton_2015,SRR1960371_Heavy_IGHD
unpaired,Tipton_2015,SRR1964799_Heavy_Bulk
unpaired,Tipton_2015,SRR1959703_Heavy_IGHM
unpaired,Tipton_2015,SRR1964799_Heavy_IGHE
unpaired,Tipton_2015,SRR1964799_Heavy_IGHA
unpaired,Tipton_2015,SRR1964793_Heavy_IGHG
unpaired,Tipton_2015,SRR1964793_Heavy_IGHD
unpaired,Tipton_2015,SRR1964786_Heavy_IGHM
unpaired,Tipton_2015,SRR1964792_Heavy_IGHE
unpaired,Tipton_2015,SRR1964711_Heavy_IGHA
unpaired,Tipton_2015,SRR1961400_Heavy_IGHE
unpaired,Tipton_2015,SRR1964713_Heavy_IGHA
unpaired,Tipton_2015,SRR1964711_Heavy_Bulk
unpaired,Tipton_2015,SRR1964792_Heavy_IGHM
unpaired,Tipton_2015,SRR1964712_Heavy_IGHM
unpaired,Tipton_2015,SRR1964797_Heavy_IGHG
unpaired,Tipton_2015,SRR1964788_Heavy_IGHG
unpaired,Tipton_2015,SRR1964799_Heavy_IGHM
unpaired,Tipton_2015,SRR1964793_Heavy_IGHE
unpaired,Tipton_2015,SRR1964713_Heavy_IGHD
unpaired,Tipton_2015,SRR1964796_Heavy_IGHA
unpaired,Tipton_2015,SRR1964794_Heavy_IGHA
unpaired,Tipton_2015,SRR1964795_Heavy_IGHE
unpaired,Tipton_2015,SRR1964800_Heavy_IGHG
unpaired,Tipton_2015,SRR1964710_Heavy_IGHA
unpaired,Tipton_2015,SRR1964786_Heavy_IGHE
unpaired,Tipton_2015,SRR1964712_Heavy_Bulk
unpaired,Tipton_2015,SRR1964794_Heavy_IGHD
unpaired,Tipton_2015,SRR1964798_Heavy_IGHG
unpaired,Tipton_2015,SRR1959703_Heavy_IGHE
unpaired,Tipton_2015,SRR1964797_Heavy_Bulk
unpaired,Tipton_2015,SRR1964794_Heavy_IGHE
unpaired,Tipton_2015,SRR1964798_Heavy_IGHA
unpaired,Tipton_2015,SRR1964795_Heavy_IGHA
unpaired,Tipton_2015,SRR1961400_Heavy_IGHD
unpaired,Tipton_2015,SRR1964794_Heavy_IGHG
unpaired,Tipton_2015,SRR1964796_Heavy_Bulk
unpaired,Tipton_2015,SRR1964786_Heavy_IGHA
unpaired,Tipton_2015,SRR1959703_Heavy_IGHA
unpaired,Tipton_2015,SRR1964710_Heavy_IGHE
unpaired,Tipton_2015,SRR1964794_Heavy_Bulk
unpaired,Tipton_2015,SRR1964713_Heavy_IGHG
unpaired,Tipton_2015,SRR1964801_Heavy_Bulk
unpaired,Tipton_2015,SRR1964711_Heavy_IGHG
unpaired,Tipton_2015,SRR1964800_Heavy_IGHE
unpaired,Tipton_2015,SRR1964800_Heavy_Bulk
unpaired,Tipton_2015,SRR1964712_Heavy_IGHG
unpaired,Tipton_2015,SRR1964788_Heavy_IGHD
unpaired,Tipton_2015,SRR1964711_Heavy_IGHD
unpaired,Tipton_2015,SRR1961400_Heavy_IGHA
unpaired,Tipton_2015,SRR1964713_Heavy_Bulk
unpaired,Tipton_2015,SRR1964787_Heavy_IGHD
unpaired,Tipton_2015,SRR1964800_Heavy_IGHM
unpaired,Tipton_2015,SRR1964712_Heavy_IGHD
unpaired,Tipton_2015,SRR1964792_Heavy_IGHA
unpaired,Tipton_2015,SRR1964786_Heavy_IGHD
unpaired,Tipton_2015,SRR1964787_Heavy_IGHM
unpaired,Tipton_2015,SRR1964788_Heavy_IGHE
unpaired,Tipton_2015,SRR1964710_Heavy_IGHM
unpaired,Tipton_2015,SRR1964796_Heavy_IGHM
unpaired,Tipton_2015,SRR1964796_Heavy_IGHG
unpaired,Tipton_2015,SRR1964712_Heavy_IGHA
unpaired,Tipton_2015,SRR1959703_Heavy_Bulk
unpaired,Tipton_2015,SRR1964801_Heavy_IGHM
unpaired,Tipton_2015,SRR1964787_Heavy_IGHE
unpaired,Tipton_2015,SRR1961400_Heavy_IGHM
unpaired,Tipton_2015,SRR1964792_Heavy_Bulk
unpaired,Tipton_2015,SRR1964788_Heavy_Bulk
unpaired,Tipton_2015,SRR1964801_Heavy_IGHE
unpaired,Tipton_2015,SRR1964797_Heavy_IGHE
unpaired,Tipton_2015,SRR1964793_Heavy_Bulk
unpaired,Tipton_2015,SRR1964710_Heavy_Bulk
unpaired,Tipton_2015,SRR1964797_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534364_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534360_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534362_Heavy_IGHE
unpaired,VanDuijn_2017,SRR5534366_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534364_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534367_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534363_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534367_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534363_Light_Bulk
unpaired,VanDuijn_2017,SRR5534361_Light_Bulk
unpaired,VanDuijn_2017,SRR5534359_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534360_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534362_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534368_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534364_Light_Bulk
unpaired,VanDuijn_2017,SRR5534368_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534367_Light_Bulk
unpaired,VanDuijn_2017,SRR5534363_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534361_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534362_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534367_Heavy_IGHE
unpaired,VanDuijn_2017,SRR5534359_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534366_Heavy_IGHE
unpaired,VanDuijn_2017,SRR5534359_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534367_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534366_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534365_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534368_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534361_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534362_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534359_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534365_Heavy_IGHE
unpaired,VanDuijn_2017,SRR5534366_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534365_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534359_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534366_Light_Bulk
unpaired,VanDuijn_2017,SRR5534360_Heavy_IGHE
unpaired,VanDuijn_2017,SRR5534364_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534366_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534365_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534361_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534361_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534368_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534365_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534363_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534362_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534368_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534362_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534366_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534363_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534368_Heavy_IGHE
unpaired,VanDuijn_2017,SRR5534360_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534365_Heavy_IGHD
unpaired,VanDuijn_2017,SRR5534364_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534360_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534367_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534367_Heavy_IGHM
unpaired,VanDuijn_2017,SRR5534361_Heavy_IGHG
unpaired,VanDuijn_2017,SRR5534364_Heavy_IGHA
unpaired,VanDuijn_2017,SRR5534363_Heavy_Bulk
unpaired,VanDuijn_2017,SRR5534360_Heavy_IGHG
unpaired,Joyce_2016,SRR3350722_Heavy_IGHG
unpaired,Joyce_2016,SRR3350725_Heavy_IGHG
unpaired,Joyce_2016,SRR3350720_Heavy_Bulk
unpaired,Joyce_2016,SRR3350725_Heavy_Bulk
unpaired,Joyce_2016,SRR3350724_Heavy_IGHG
unpaired,Joyce_2016,SRR3350721_Heavy_Bulk
unpaired,Joyce_2016,SRR3350721_Heavy_IGHG
unpaired,Joyce_2016,SRR3350722_Heavy_Bulk
unpaired,Joyce_2016,SRR3350720_Heavy_IGHG
unpaired,Joyce_2016,SRR3350723_Heavy_IGHG
unpaired,Joyce_2016,SRR3350723_Heavy_Bulk
unpaired,Joyce_2016,SRR3350724_Heavy_Bulk
unpaired,Liao_2013,SRR886938_Heavy_IGHM
unpaired,Liao_2013,SRR886976_Heavy_IGHG
unpaired,Liao_2013,SRR886973_Light_Bulk
unpaired,Liao_2013,SRR887047_Heavy_Bulk
unpaired,Liao_2013,SRR887012_Light_Bulk
unpaired,Liao_2013,SRR886974_Heavy_Bulk
unpaired,Liao_2013,SRR886938_Heavy_IGHE
unpaired,Liao_2013,SRR887010_Light_Bulk
unpaired,Liao_2013,SRR886976_Heavy_Bulk
unpaired,Liao_2013,SRR887047_Heavy_IGHE
unpaired,Liao_2013,SRR887013_Heavy_IGHG
unpaired,Liao_2013,SRR887047_Heavy_IGHG
unpaired,Liao_2013,SRR887011_Heavy_Bulk
unpaired,Liao_2013,SRR886975_Light_Bulk
unpaired,Liao_2013,SRR887011_Heavy_IGHE
unpaired,Liao_2013,SRR886976_Light_Bulk
unpaired,Liao_2013,SRR886975_Heavy_IGHG
unpaired,Liao_2013,SRR887011_Heavy_IGHM
unpaired,Liao_2013,SRR886938_Heavy_IGHG
unpaired,Liao_2013,SRR886975_Heavy_IGHM
unpaired,Liao_2013,SRR887047_Heavy_IGHM
unpaired,Liao_2013,SRR887011_Light_Bulk
unpaired,Liao_2013,SRR886976_Heavy_IGHM
unpaired,Liao_2013,SRR887011_Heavy_IGHD
unpaired,Liao_2013,SRR886938_Heavy_Bulk
unpaired,Liao_2013,SRR886974_Heavy_IGHD
unpaired,Liao_2013,SRR887047_Light_Bulk
unpaired,Liao_2013,SRR886938_Light_Bulk
unpaired,Liao_2013,SRR887013_Light_Bulk
unpaired,Liao_2013,SRR887011_Heavy_IGHG
unpaired,Liao_2013,SRR886974_Heavy_IGHE
unpaired,Liao_2013,SRR886974_Heavy_IGHM
unpaired,Liao_2013,SRR886974_Heavy_IGHG
unpaired,Liao_2013,SRR886974_Light_Bulk
unpaired,Liao_2013,SRR887012_Heavy_IGHG
unpaired,Mroczek_2014,SRR1168779_Heavy_IGHM
unpaired,Mroczek_2014,SRR1168794_Heavy_IGHG
unpaired,Mroczek_2014,SRR1168792_Heavy_IGHE
unpaired,Mroczek_2014,SRR1168788_Heavy_Bulk
unpaired,Mroczek_2014,SRR1168788_Heavy_IGHE
unpaired,Mroczek_2014,SRR1168790_Heavy_IGHG
unpaired,Mroczek_2014,SRR1168792_Heavy_IGHA
unpaired,Mroczek_2014,SRR1168792_Heavy_Bulk
unpaired,Mroczek_2014,SRR1168788_Heavy_IGHG
unpaired,Mroczek_2014,SRR1168792_Heavy_IGHM
unpaired,Mroczek_2014,SRR1168779_Heavy_IGHG
unpaired,Mroczek_2014,SRR1168790_Heavy_IGHA
unpaired,Mroczek_2014,SRR1168789_Heavy_IGHG
unpaired,Mroczek_2014,SRR1168794_Heavy_IGHA
unpaired,Mroczek_2014,SRR1168789_Heavy_IGHM
unpaired,Mroczek_2014,SRR1168790_Heavy_Bulk
unpaired,Mroczek_2014,SRR1168794_Heavy_Bulk
unpaired,Mroczek_2014,SRR1168779_Heavy_IGHA
unpaired,Mroczek_2014,SRR1168790_Heavy_IGHE
unpaired,Mroczek_2014,SRR1168788_Heavy_IGHA
unpaired,Mroczek_2014,SRR1168790_Heavy_IGHM
unpaired,Mroczek_2014,SRR1168779_Heavy_Bulk
unpaired,Mroczek_2014,SRR1168788_Heavy_IGHM
unpaired,Mroczek_2014,SRR1168794_Heavy_IGHM
unpaired,Mroczek_2014,SRR1168792_Heavy_IGHG
unpaired,Mroczek_2014,SRR1168789_Heavy_Bulk
unpaired,Mroczek_2014,SRR1168789_Heavy_IGHA
unpaired,Bashford_2013,ERR220451_Heavy_Bulk
unpaired,Bashford_2013,ERR220418_Heavy_Bulk
unpaired,Bashford_2013,ERR220464_Heavy_Bulk
unpaired,Bashford_2013,ERR220410_Heavy_Bulk
unpaired,Bashford_2013,ERR220450_Heavy_Bulk
unpaired,Bashford_2013,ERR220401_Heavy_IGHA
unpaired,Bashford_2013,ERR220423_Heavy_Bulk
unpaired,Bashford_2013,ERR220454_Heavy_Bulk
unpaired,Bashford_2013,ERR220426_Heavy_Bulk
unpaired,Bashford_2013,ERR220397_Heavy_Bulk
unpaired,Bashford_2013,ERR220422_Heavy_Bulk
unpaired,Bashford_2013,ERR220442_Heavy_Bulk
unpaired,Bashford_2013,ERR220421_Heavy_Bulk
unpaired,Bashford_2013,ERR220453_Heavy_Bulk
unpaired,Bashford_2013,ERR220450_Heavy_IGHA
unpaired,Bashford_2013,ERR220407_Heavy_Bulk
unpaired,Bashford_2013,ERR220432_Heavy_Bulk
unpaired,Bashford_2013,ERR220440_Heavy_Bulk
unpaired,Bashford_2013,ERR220453_Heavy_IGHG
unpaired,Bashford_2013,ERR220436_Heavy_Bulk
unpaired,Bashford_2013,ERR220444_Heavy_IGHG
unpaired,Bashford_2013,ERR220411_Heavy_Bulk
unpaired,Bashford_2013,ERR220452_Heavy_Bulk
unpaired,Bashford_2013,ERR220463_Heavy_Bulk
unpaired,Bashford_2013,ERR220409_Heavy_Bulk
unpaired,Bashford_2013,ERR220406_Heavy_Bulk
unpaired,Bashford_2013,ERR220401_Heavy_IGHG
unpaired,Bashford_2013,ERR220452_Heavy_IGHA
unpaired,Bashford_2013,ERR220439_Heavy_Bulk
unpaired,Bashford_2013,ERR220428_Heavy_Bulk
unpaired,Bashford_2013,ERR220445_Heavy_IGHA
unpaired,Bashford_2013,ERR220447_Heavy_IGHA
unpaired,Bashford_2013,ERR220429_Heavy_Bulk
unpaired,Bashford_2013,ERR220438_Heavy_Bulk
unpaired,Bashford_2013,ERR220458_Heavy_Bulk
unpaired,Bashford_2013,ERR220417_Heavy_Bulk
unpaired,Bashford_2013,ERR220419_Heavy_Bulk
unpaired,Bashford_2013,ERR220435_Heavy_Bulk
unpaired,Bashford_2013,ERR220433_Heavy_Bulk
unpaired,Bashford_2013,ERR220437_Heavy_Bulk
unpaired,Bashford_2013,ERR220451_Heavy_IGHA
unpaired,Bashford_2013,ERR220443_Heavy_Bulk
unpaired,Bashford_2013,ERR220465_Heavy_Bulk
unpaired,Bashford_2013,ERR220426_Heavy_IGHM
unpaired,Bashford_2013,ERR220462_Heavy_Bulk
unpaired,Bashford_2013,ERR220398_Heavy_Bulk
unpaired,Bashford_2013,ERR220459_Heavy_Bulk
unpaired,Bashford_2013,ERR220449_Heavy_Bulk
unpaired,Bashford_2013,ERR220400_Heavy_Bulk
unpaired,Bashford_2013,ERR220402_Heavy_IGHA
unpaired,Bashford_2013,ERR220415_Heavy_Bulk
unpaired,Bashford_2013,ERR220447_Heavy_IGHG
unpaired,Bashford_2013,ERR220420_Heavy_Bulk
unpaired,Bashford_2013,ERR220405_Heavy_Bulk
unpaired,Bashford_2013,ERR220424_Heavy_Bulk
unpaired,Bashford_2013,ERR220447_Heavy_Bulk
unpaired,Bashford_2013,ERR220457_Heavy_Bulk
unpaired,Bashford_2013,ERR220446_Heavy_Bulk
unpaired,Bashford_2013,ERR220445_Heavy_Bulk
unpaired,Bashford_2013,ERR220461_Heavy_Bulk
unpaired,Bashford_2013,ERR220416_Heavy_Bulk
unpaired,Bashford_2013,ERR220400_Heavy_IGHM
unpaired,Bashford_2013,ERR220425_Heavy_Bulk
unpaired,Bashford_2013,ERR220408_Heavy_Bulk
unpaired,Bashford_2013,ERR220400_Heavy_IGHA
unpaired,Bashford_2013,ERR220448_Heavy_Bulk
unpaired,Bashford_2013,ERR220402_Heavy_IGHG
unpaired,Bashford_2013,ERR220403_Heavy_IGHD
unpaired,Bashford_2013,ERR220400_Heavy_IGHG
unpaired,Bashford_2013,ERR220460_Heavy_IGHA
unpaired,Bashford_2013,ERR220412_Heavy_Bulk
unpaired,Bashford_2013,ERR220451_Heavy_IGHG
unpaired,Bashford_2013,ERR220401_Heavy_Bulk
unpaired,Bashford_2013,ERR220455_Heavy_Bulk
unpaired,Bashford_2013,ERR220434_Heavy_Bulk
unpaired,Bashford_2013,ERR220441_Heavy_Bulk
unpaired,Bashford_2013,ERR220446_Heavy_IGHA
unpaired,Bashford_2013,ERR220460_Heavy_Bulk
unpaired,Bashford_2013,ERR220413_Heavy_Bulk
unpaired,Bashford_2013,ERR220414_Heavy_Bulk
unpaired,Bashford_2013,ERR220453_Heavy_IGHA
unpaired,Bashford_2013,ERR220445_Heavy_IGHG
unpaired,Bashford_2013,ERR220457_Heavy_IGHA
unpaired,Bashford_2013,ERR220404_Heavy_Bulk
unpaired,Bashford_2013,ERR220427_Heavy_Bulk
unpaired,Bashford_2013,ERR220402_Heavy_Bulk
unpaired,Bashford_2013,ERR220444_Heavy_Bulk
unpaired,Bashford_2013,ERR220456_Heavy_Bulk
unpaired,Bashford_2013,ERR220431_Heavy_Bulk
unpaired,Bashford_2013,ERR220403_Heavy_Bulk
unpaired,Bashford_2013,ERR220446_Heavy_IGHG
unpaired,Bashford_2013,ERR220399_Heavy_Bulk
unpaired,Bashford_2013,ERR220430_Heavy_Bulk
unpaired,Richardson_2022,Mouse-1_Richardson_2022_1_Heavy_IGHM
unpaired,Richardson_2022,Mouse-2_Richardson_2022_1_Heavy_IGHM
unpaired,Richardson_2022,Mouse-5_Richardson_2022_1_Heavy_IGHM
unpaired,Richardson_2022,Mouse-7_Richardson_2022_1_Heavy_IGHM
unpaired,Richardson_2022,Mouse-3_Richardson_2022_1_Heavy_IGHM
unpaired,Richardson_2022,Mouse-4_Richardson_2022_1_Heavy_IGHM
unpaired,Richardson_2022,Mouse-6_Richardson_2022_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875358_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875351_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875352_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875353_1_Light_Bulk
unpaired,Mor_2021,SRR12875358_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875362_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875350_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875351_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875355_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875360_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875350_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875358_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875359_1_Light_Bulk
unpaired,Mor_2021,SRR12875358_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875350_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875361_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875353_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875351_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875352_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875350_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875357_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875356_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875353_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875349_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875348_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875359_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875355_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875356_1_Light_Bulk
unpaired,Mor_2021,SRR12875357_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875354_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875361_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875355_1_Light_Bulk
unpaired,Mor_2021,SRR12875354_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875355_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875352_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875348_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875360_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875349_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875356_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875360_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875361_1_Light_Bulk
unpaired,Mor_2021,SRR12875348_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875349_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875358_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875348_1_Light_Bulk
unpaired,Mor_2021,SRR12875361_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875349_1_Light_Bulk
unpaired,Mor_2021,SRR12875356_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875357_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875352_1_Light_Bulk
unpaired,Mor_2021,SRR12875354_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875350_1_Light_Bulk
unpaired,Mor_2021,SRR12875360_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875351_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875355_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875354_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875359_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875352_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875360_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875362_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875362_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875356_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875360_1_Light_Bulk
unpaired,Mor_2021,SRR12875348_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875353_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875358_1_Light_Bulk
unpaired,Mor_2021,SRR12875353_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875353_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875356_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875362_1_Light_Bulk
unpaired,Mor_2021,SRR12875359_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875355_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875349_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875350_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875354_1_Light_Bulk
unpaired,Mor_2021,SRR12875351_1_Light_Bulk
unpaired,Mor_2021,SRR12875359_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875357_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875351_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875362_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875361_1_Heavy_IGHA
unpaired,Mor_2021,SRR12875357_1_Light_Bulk
unpaired,Mor_2021,SRR12875362_1_Heavy_Bulk
unpaired,Mor_2021,SRR12875349_1_Heavy_IGHG
unpaired,Mor_2021,SRR12875359_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875352_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875361_1_Heavy_IGHD
unpaired,Mor_2021,SRR12875348_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875357_1_Heavy_IGHM
unpaired,Mor_2021,SRR12875354_1_Heavy_IGHM
unpaired,Zhou_2013,SRR800639_1_Light_Bulk
unpaired,Zhou_2013,SRR800642_1_Heavy_IGHE
unpaired,Zhou_2013,SRR800642_1_Heavy_IGHG
unpaired,Zhou_2013,SRR800641_1_Light_Bulk
unpaired,Zhou_2013,SRR800639_1_Heavy_IGHA
unpaired,Zhou_2013,SRR800639_1_Heavy_IGHM
unpaired,Zhou_2013,SRR800616_1_Heavy_IGHM
unpaired,Zhou_2013,SRR800639_1_Heavy_Bulk
unpaired,Zhou_2013,SRR800642_1_Light_Bulk
unpaired,Zhou_2013,SRR800616_1_Light_Bulk
unpaired,Zhou_2013,SRR800640_1_Heavy_IGHD
unpaired,Zhou_2013,SRR800642_1_Heavy_IGHA
unpaired,Zhou_2013,SRR800641_1_Heavy_IGHG
unpaired,Zhou_2013,SRR800640_1_Heavy_Bulk
unpaired,Zhou_2013,SRR800642_1_Heavy_IGHD
unpaired,Zhou_2013,SRR800640_1_Heavy_IGHE
unpaired,Zhou_2013,SRR800642_1_Heavy_IGHM
unpaired,Zhou_2013,SRR800639_1_Heavy_IGHE
unpaired,Zhou_2013,SRR800641_1_Heavy_IGHM
unpaired,Zhou_2013,SRR800642_1_Heavy_Bulk
unpaired,Zhou_2013,SRR800639_1_Heavy_IGHG
unpaired,Zhou_2013,SRR800640_1_Light_Bulk
unpaired,Zhou_2013,SRR800616_1_Heavy_IGHG
unpaired,Zhou_2013,SRR800640_1_Heavy_IGHG
unpaired,Zhou_2013,SRR800616_1_Heavy_Bulk
unpaired,Zhou_2013,SRR800640_1_Heavy_IGHM
unpaired,Greiff_2017,ERR1759645_Heavy_IGHG
unpaired,Greiff_2017,ERR1759646_Heavy_IGHM
unpaired,Greiff_2017,ERR1759682_Heavy_IGHG
unpaired,Greiff_2017,ERR1759688_Heavy_IGHA
unpaired,Greiff_2017,ERR1759643_Heavy_IGHE
unpaired,Greiff_2017,ERR1759659_1_Heavy_Bulk
unpaired,Greiff_2017,ERR1759670_Heavy_IGHG
unpaired,Greiff_2017,ERR1759670_Heavy_Bulk
unpaired,Greiff_2017,ERR1759634_Heavy_IGHG
unpaired,Greiff_2017,ERR1759698_Heavy_Bulk
unpaired,Greiff_2017,ERR1759658_Heavy_IGHE
unpaired,Greiff_2017,ERR1759649_Heavy_Bulk
unpaired,Greiff_2017,ERR1759630_Heavy_IGHD
unpaired,Greiff_2017,ERR1759668_Heavy_IGHA
unpaired,Greiff_2017,ERR1759630_Heavy_IGHA
unpaired,Greiff_2017,ERR1759668_1_Heavy_IGHD
unpaired,Greiff_2017,ERR1759632_Heavy_IGHG
unpaired,Greiff_2017,ERR1759674_Heavy_IGHG
unpaired,Greiff_2017,ERR1759695_Heavy_IGHG
unpaired,Greiff_2017,ERR1759680_Heavy_IGHD
unpaired,Greiff_2017,ERR1759628_Heavy_Bulk
unpaired,Greiff_2017,ERR1759657_Heavy_Bulk
unpaired,Greiff_2017,ERR1759660_Heavy_IGHD
unpaired,Greiff_2017,ERR1759629_Heavy_IGHA
unpaired,Greiff_2017,ERR1759657_Heavy_IGHG
unpaired,Greiff_2017,ERR1759635_Heavy_IGHD
unpaired,Greiff_2017,ERR1759676_Heavy_IGHG
unpaired,Greiff_2017,ERR1759687_Heavy_IGHM
unpaired,Greiff_2017,ERR1759635_Heavy_IGHG
unpaired,Greiff_2017,ERR1759668_1_Heavy_IGHM
unpaired,Greiff_2017,ERR1759668_1_Heavy_Bulk
unpaired,Greiff_2017,ERR1759670_Heavy_IGHE
unpaired,Greiff_2017,ERR1759674_Heavy_IGHA
unpaired,Greiff_2017,ERR1759670_Heavy_IGHD
unpaired,Greiff_2017,ERR1759630_Heavy_Bulk
unpaired,Greiff_2017,ERR1759634_Heavy_IGHM
